Artist,es,en
sar Peredo y los de Adentro,"Flautista y compositor nacido el o de 1965 en la ciudad de Lima-Pe. Reali sus estudios de flauta en el Conservatorio Nacional de Lima con el profesor alen Harmut Stemann; posteriormente en la Escuela Superior de sica del Noroeste de Alemania en la ciudad de Detmold bajo la ga del maestro Michael Achilles dispulo de Hans Peter Schmitz quien fuera solista principal de la Orquesta Filarnica de Bern; luego estudiaa en la ciudad de Los Angeles California con el maestro Arthur Hobermann, graduado en el Conservatorio de Pas y uno de los flautistas s solicitados en elrea de Hollywood.

Como complemento a sus estudios en Europa y Los Estados Unidos, el maestro Peredo ha tomado parte en cursos y clases maestras con afamados solistas como Hans Peter Schmitz, Andreas Blau y Karl-Heinz Zoeller (todos ellos solistas de la Orquesta Filarnica de Bern), William Benett, Robert Aitken, Maxence Larrieu, Michael Debost, lix Rengli y un curso sobre la obra de Bach para flauta con el maestro alen Paul Meisen.

A su retorno de Alemania, se dedi a impartir los conocimientos adquiridos como profesor de su especialidad en el nivel superior del Conservatorio Nacional de Lima. Paralelamente estud composicn con los renombrados compositores nacionales Celso Garrido-Lecca y Enrique Iturriaga, quienes ades han escritos obras dedicadas al; su produccn acamica tiene por objetivo principal la creacn de nuevas obras para la flauta utilizando las rces musicales peruanas.

En el campo de la Lutheria es el primer ynico cnico especializado en la reparacn de flautas en el Pe,l ha sido entrenado al s alto nivel en los talleres de la prestigiosa firma Verne Q. Powell, en la ciudad de Boston, Massachusetts, USA.

El maestro Peredo se ha presentado en los principales escenarios del Pe, habiendo actuado ades en el Ecuador, Tati, Alemania, y Los Estados Unidos de Nortearica.
Invitado por la Asociacn de Flautistas Norteamericanos se presen exitosamente en las Convenciones Anuales versiones 1995 y 2000 en las ciudades de Orlando y Columbus (USA) respectivamente.
Como solista ha tenido el honor de ser el protagonista del estreno nacional de varios conciertos para flauta y orquesta, la mayoa de ellos interpretados con el acompamiento de la Orquesta Sinnica Nacional con la cual aca como solista invitado desde el o 1984 habiendo llegado a ser considerado por la ctica (diarioEl Comerci, Lima) como el mejor interprete de la flauta en el o 1995 al ejecutar la suite mero 2 en si menor de Johann Sebastian Bach de una manera muy particular.

Ades de la sica csica, el maestro Peredo practica la sica popular y el jazz.  Aunque esta paridad no este bien vista por algunos puristas tanto csicos como jazzeros, el maestro opina:tanto el estudio acamico como la improvisacn en el jazz y la sica popular me han permitido explorar y conocerme mejor interiormente; finalmente la sica es una unidad y los distintos neros o estilos de esta son simplemente ramificacione.

Dentro de este genero musical ha compartido escenarios y/o grabado con artistas como: Placido Domingo, Juan Diego Florez, Zamfir, Pedro Aznar, Tania Libertad, Gian Marco, Chucho Valdez, Eva Ayln, Cecilia Barraza, Pepe squez, Fito ez, Joan Manuel Serrat, stor Torres, Alex Aca, Oscar Stagnaro, Jean Pierre Magnet, lix Vilchez, Orlando Valle y Dave Valentin, entre otros. Partici en laltima produccn del conjunto Pe Negro, la cual fue nominada a dos premios Grammy.

En 1996 reali su primera produccn discogficaPensament con sica popular del Brasil para el sello Adagio. En esta produccn con con la participacn de distinguidos sicos como Felix Casaverde, Sergio Valdeos, Marco Oliveros y lix lchez. Siendo este el primer disco hecho por un flautista en la historia de la sica del Pe.

En 1997 inic la grabacn de su segunda produccnDespertand, esta vez con temas compuestos, arreglados, dirigidos y producidos por el mismo en el estilo del latinjazz-fusn. La produccn f terminada en 1998, en 1999 f lanzada al mercado con notablexito, recibiendo elogiosas criticas de sicos de la talla de Alex Aca. En esta oportunidad el maestro Peredo dirig a su propio grupoLos de Adentr, el cual estaba integrado por Alonso Acosta, Felipe Pumarada, Walter Vezquez, Hugo Alzar, Marco Oliveros y Leonardo Parodi; se tuvo como invitados ades al gran cajonero Eusebio SirioPitit y  en el zapateo a EduardoLal Izquierdo. Nuevamente invitado por la Asociacn Americana de Flautistas se presento en la Convencn del 2000 en la Ciudad de Columbus, Ohio; en esta oportunidad presento su produccnDespertand. En el o 2004 lanzo al mercado su tercera produccnCosas de negro, disco dedicado exclusivamente al jazz afroperuano, el cual ha sido masterizado en Alemania. En el 2007 edito un concierto realizado en vivo con Los de adentro, esta produccn de latinjazz tituladas calientes que nunc y publicada por Adagio producciones encierra un particular sentimiento interpretativo. El mismo 2007 publico su quinto disco el cual es dedicado a la sica popular del Brasil, estelbum tituladoA Felicidad cuenta con la participacn de destacados sicos como Sergio Valdeos, Pilar de la Hoz, Pedro Pacora, Felipe Pumarada, Manuel Carranza, Rafael Miranda entre otros. En el o 2010 produjo su sexto disco tituladosar Peredo interpreta a Giuliani y Piazzoll, esta vez con repertorio csico para flauta y guitarra acompado por el notable guitarrista peruano radicado en Portugal Juan Carlos Camacho.

En el o 2000 se publicaron dos de sus obras acamicas por la prestigiosa casa editorial Pan Publications, Charlotte, USA. Una de estas obras se hizo acreedora a una mencn honrosa en el concurso de nuevas publicaciones organizado por la Asociacn Americana de flautistas en el cual participaron s de 400 obras. Recientemente ha publicado un todo para flauta el cual contiene piezas latinoamericanas y csicas.

sar Peredo fue miembro fundador y solista de flauta de la Orquesta Filarnica de Lima y de la Orquesta de la Universidad de Lima durante 15 os. Tambn fue solista principal la Orquesta Sinnica Nacional del Pe y de la Orquesta Sinnica Pro rica para las temporadas de opera producidas por el afamado tenor peruano Luis Alva. Tambn solista principal de la Orquesta Sinnica Romanza para las temporadas anuales de zarzuela. Es fundador y director del conjunto de maraLos Flautistas de Lim formado hace 20 os.

En un trabajo conjunto con el Instituto Cultural Peruano Norteamericano, se desenvuelve como director de los simposios de flautistas. En el o 2002 el Primer Simposio Internacional de Flautistas tuvo como invitado de honor al maestro frans Michel Debost, quien fuera durante 30 os solista principal de la Orquesta de Pas y sucediera en el Conservatorio de Pas a Jean Pierre Rampal. Tambn participaron los flautistas Hernando Leal (Colombia), Huascar Barradas (Venezuela), Nora Lee Gara (Puerto Rico) y Marcelo Alvarez (Argentina). En el o 2003 organizo el Segundo Simposio Internacional, el cual con con la participacn de Fabio Mazzitelli, flautista principal del teatro Colon de Buenos Aires, Argentina; Ana Maa Herndez, solista de Piccolo de la Orquesta Sinnica de San Juan de Puerto Rico, y Luis Fernando Carrera, solista de la Orquesta Sinnica de Quito, Ecuador. En el o 2005 el Tercer Simposio Internacional tuvo como invitados a Hern Jara (Chile), Horacio Puchet, solista de la Orquesta Sinnica Nacional de xico, Raimundo Pineda (Venezuela) y el talentoso quenista peruano Sigiberto Vesquez.

En el campo formativo actualmente forma parte de la plana docente de la escuela de sica de la Pontificia Universidad Calica del Pe."
Chabelos,BANDA PERUANA DE CHONGO-PORNO-PUNK-ROCK 
Chabuca Granda,"Maa Isabel Granda y Larco (Abancay, Pe, 3 de septiembre de 1920 - Miami, Estados Unidos, 8 de marzo de 1983), s conocida como Chabuca Granda, fue una cantautora y folclorista peruana. Cr e interpre un gran mero de valses criollos y ritmos afroperuanos. Su tema s conocido en el mundo es La flor de la canela, seguido por Jo Antonio, El Puente de los suspiros y Fina estampa."
Chacan y la Nueva Crema,"Banda formada en 1978 por Lorenzo Palacios Quispe (Lima, Pe, 26 de abril de 1950 - Lima, 24 de junio de 1994), mejor conocido por el seunimo de Chacan, quien fue un sico y cantante peruano responsable de la mayor popularizacn de la sica chicha junto a Jo Luis Carvallo."
Chachi Lun,"Chachi Lun venezolano de nacimiento, ha participado activamente en el movimiento musical peruano. Comen con la gran agrupacn de finales de los 60s y principios de los 70s: ""Telegraph Avenue"", tocando la guitarra con ellos por varios os. Cuando la banda se separa, para dar paso a los proyectos personales de sus integrantes, Chachi Lujan viaja a Estados Unidos, pero regresa en 1983 con la idea de formar su propia banda. Para ello, se un a grandes sicos como el tecladista de Fgil, Octavio Castillo, el bajista Ernesto Sama del grupo We all together, y su antiguo compero de Telegraph, el baterista Wallo Carrillo. Todos ellos forman el grupo ""Dr. No"", considerado por muchos como el mejor Super Grupo de Rock de comienzos de los 80s. En el o 1985 el productor Ayo Rivasplata anima a Chachi Lun a lanzar su primera produccn en castellano, ya que los primeros temas grabados para CBS fueron en ings: ""Turn Out Lights"", ""Out of Style"" y ""Nice"". Fue entonces que acompado de los mismos sicos,y sumando a Lucho Salazar (conocido como Luciano Figallo) y Manuel Miranda en el saxo, gra su primer 45 rpm, con sus 2 primeros temas: ""Gracias"" y ""per Nice"", en el estudio de Micky Gonlez. Elxito que log con ""Gracias"", fue inusitado. Empezaron las presentaciones en blico, los conciertos a lleno total, las invitaciones y entrevistas de los medios de comunicacn, y todo ello a pesar de que el femeno ""Chachi Lujan"", recn empezaba. El siguiente o, Chachi Lujan edita su segundo 45 rpm. Y con este su segundo tema aclamado: ""Tu Eres Para "", fue mero uno en diferentes radios, tanto locales como dentro del ps. Elxito les sonra, y esto hizo que fuese invitado por la radio ""Studio 92"", para tocar junto a la gran banda internacional que pisaba por primera vez suelo peruano: ""EL Tri"" de xico, en la Plaza de Acho (1986). Esta experiencia fue importante para Chachi, ya que entab una amistad con el cantante del ""Tri"": Alex Lora. Chachi invita a Alex a grabar el tema ""Angustiado"", que difunde el do que provoca el consumo de drogas, y que interpreta tanto con el cantante (Alex Lora) y con el saxofonista del ""Tri"" Arturo Labastida respectivamente.  Actualmente se encuentra en la produccn de su nuevo disco ""RETORNO"" el cual se el regreso de Chachi como solista..."
Chaqueta Piaggio,"Chaqueta Piaggio, cantante y compositor peruano, inicia su carrera arstica formando un to junto al guitarrista Jo az y al maestro de la percusn JulioChocolat Algendones. Posteriormente, forma el grupo Macondo junto a Carlos Espinoza (saxon), Pochi Marambio (bajo),Chocolat Algendones (percusn) y Lucho Sotomayor (guitarra). Esta agrupacn musical se convirt en una de las orquestas s renombradas de Lima, presenndose en el Habana Club y en diversas universidades de la capital. En 1986 graba su primer disco titulado La resistencia del guarango. Luego, en 1995 viaja representando al Pe en el Noveno Festival de Boleros de Oro realizado en La Habana, Cuba. A su regreso graba su segundo disco titulado Viento y fuego acompado por sicos peruanos y cubanos, donde muestra su trabajo como compositor."
Cholo Berrocal,"El Cholo Berrocal, destacado cantautor caravilo, nacido en Marzo de 1937.
Hijo de don Isidoro Berrocal Vizcardo, y da Rosa Coronado Espinosa, viv en Carave hasta los 11 os de edad. Su prematura ceguera lo hizo desarrollar su natural vocacn por la sica, acompado de su guitarra que manejaba con maesta.
Via a Lima a seguir sus estudios en el Instituto Nacional de Ciegos, y ya joven es operado por el mejor especialista en ojos de lapoca el Dr. Castro Viejo, gracias a la recomendacn de la sora Clorinda laga, esposa del Presidente Manuel Prado.
Compositor, sico, e inrprete de un estilo que se identificaba con el sentir popular, supo pasear su arte por diferentes pses, en donde fuedolo, especialmente en Ecuador y Colombia.
Como compositor dexitos, incursio en los diversos neros Musicales, destacando en la sica criolla costa, la sica medica internacional, y la sica vernacular andina que le dieron la identidad de Cholo que, como su nombre arstico.
Enl genero criollo costo, Berrocal tiene una produccn extensa y sentida, con valses como: En Tinieblas, Carave, Ads a la Patria , Quimeras, No me Beses, Orillas de Pescadores, y otros igualmente sentimentales, a lado de polkas como El Soldado, y Tonderos como A mi pueblo me voy.
En el genero medico internacional, se recuerdan sus boleros como: Amor de Contrabando, Me engas Mujer, Falsa Mujer, En el genero vernacular andino, numerosas composiciones entre la que destaca por su mayor difusn es el Huayno Provincianita
Con su acompamiento de cuerdas del que tambn formaba parte, el Cholo ha grabado numerosos discos simples y L.P. que forman parte de las colecciones privadas de los amantes de la sica criolla en todos sus neros, tales como: Ads a la Patria , Payaso, El Pastorcito, El Cholo Berrocal, y otros.

Fallec en Lima el o de 1983 a la temprana edad de 46 os cuando estaba en lo mejor de su produccn arstica para el mundo y sus 6 menores hijos, de su esposa costarricense. "
Cimarrones,"Cimarrones es una banda de sica afroperuana fusionada con rock, reggae y jazz."
Coco Lagos y sus Orates,El gran Coco Lagos fue un multi-percusionista altamente destacado en el bugaloo peruano a finales de los '60 y comienzos de los '70. 
Conjunto Fiesta Criolla,"Grupo surgido a finales de los os '50, liderado en su primera etapa porscar Avis 'La primera guitarra del Pe'."
Conjunto Lira Paucina,"Un primero de enero de 1950, Jacinto Pebe Pueyrren, rne a su hermano Julio, ambos de Pauza, a Mateo Hermoza, del Cuzco, a Luis Nakayama Aca, de Apurimac, en una casita de Magdalena del Mar, Leoncio Prado 951 y actuando de Secretario su cado Arturo Franco, fun el conjuntoLa Lira Paucin.   En 1952 se incorpora Jaime Guardia como charanguista, aportando su concurso para consagrarse comoel mejor charanguista del Pe, juicio popular citado por Arguedas.  Por razones de trabajo se aleja Hermoza, como desps en 1959 lo haa Julio Pebe.  El grupo fue ampliamente reconocido en diferentes pses de Latinoarica como aunticos representantes del folclor."
Conjunto Sol Andino de Pachaconas,Conjunto de sica andina de Apumac dirigido por Sl Huama
Conjunto Tradicn Lima,"Conjunto formado por Pepe Villalobos, el cual debu un 31 de Octubre de 1960 en el restaurante ""El Karamanduka"""
Coran Serrano,"Coran Serrano es un grupo musical de cumbia sanjuanera , que fue creado el 2 de febrero de 1995 por Lorenzo, el mayor de los hermanos Guerrero Neyra. Son una familia que crec en el Centro poblado de Bellavista de Cachiaco en el Distrito de Pacaipampa, Provincia de Ayabaca, Piura Pe. Fue bautizado con ese nombre como un homenaje a su tierra.
Lorenzo y Edwin Guerrero Neyra eran cultores de huayno, pero sus inquietudes musicales los llevaron a experimentar la mezcla de sanjuanitos ecuatorianos con la cumbia norta y desta fusn nac la cumbia sanjuanera. Que es la carta de presentacn para todos sus shows. A ellos se sumaron las voces de Irma y Edita. "
Cosa Nuestra,"Cosa Nuestra fue creado en el o 1999 bajo la direccn musical de Tito Manrique. Gra dos discos, siendo el segundo disco ""Salsa Criolla"" un granxito, agondose pidamnte en las tiendas. Rescataron canciones que originalmente fueron grabadas en salsa, tondolas en ritmos de la costa, como el vals, el lan, la zamacueca, festejo, etc."
Cuchillazo,"Cuchillazo fue fundado en el o 2002 por Nicos Duarte. La primera produccn ""Cuchillazo"" fue una improvisacn musical grabada junto a Capi Baigorria (batea). Meses s tarde, Rafael Otero completaa el disco incluyendo las pistas de bajo. Esta primera produccn inclu los temas ""Escribir Todo De Nuevo"" y ""Colgado"". En el 2004 se produjo el segundo disco ""as Negros"" que inclu temas como ""quina"" y ""Tapla"". En el 2006 se comen a producir el ""Tecno-Furia"", el cual solo se distribu parcialmente por internet antes de que la banda se tomara un descanso. Esta primera entrega del disco inclu temas como ""Municn"" y ""El Ojo"". La banda volv para algunas presentaciones en vivo durante los os 2008, 2009 y 2010. En el 2011 regresa a la actividad y en el 2012 se edita finalmente la versn completa de ""Tecno-Furia"" con motivo de los 10 os de Cuchillazo. Para completar la celebracn, la banda gra el 7 de junio de 2012 unlbum doble en vivo con los 32 temas de sus tres discos: ""Destruir Todo De Nuevo""."
